id,name,url,location,latitude,longitude,description,postal_code,phone,email,type
182,Барановичский государственный профессиональный лицей строителей,http://bsplb.brest.by/,"Брестская обл.,г. Барановичи,ул. Брестская, д.291",53.108,25.96509,,,,,0
183,Барановичский государственный университет,https://www.barsu.by/,"Брестская обл.,г. Барановичи,ул. Войкова, д.21",53.1225,26.04139,,,,,0
184,Барановичская городская больница,http://barcp.by/barcityhospital,"Брестская обл.,г. Барановичи,ул. Брестская, д.133",53.12979,25.99579,,,,,0
185,Барановичская городская больница № 2,http://bargbo2.by/,"Брестская обл.,г. Барановичи,шоссе Слонимское, д.8",53.11,25.95043,,,,,0
186,Барановичская городская поликлиника № 2 УЗ «Барановичская центральная поликлиника»,,"Брестская обл.,г. Барановичи,ул. Фабричная, д.6",53.14681,26.04599,,,,,0
187,Барановичская детская городская больница,http://baranovichi-detstvo.by/,"Брестская обл.,г. Барановичи,ул. Куйбышева, д.46",53.12711,26.00574,,,,,0
188,Барановичский межрайонный наркологический диспансер,,"Брестская обл.,г. Барановичи,ул. Парковая, д.53",53.14542,26.0727,,,,,0
189,Барановичская центральная поликлиника,http://barcp.by/,"Брестская обл.,г. Барановичи,ул. Горького, д.58",53.13047,25.9991,,,,,0
190,Барановичский родильный дом,http://roddom-mama.by/,"Брестская обл.,г. Барановичи,ул. Гагарина, д.10",53.1318,26.01385,,,,,0
191,Онкологический диспансер г.Барановичи,,"Брестская обл.,г. Барановичи,шоссе Слонимское, д.12",53.10969,25.94935,,,,,0
192,Барановичский городской Дом культуры,http://baranovichy.by/ru/kultura-gor-dom-kulturi/,"Брестская обл.,г. Барановичи,ул. Ленина, д.4а",53.1314,26.02191,,,,,0
193,Централизованная библиотечная система г.Барановичи,http://tavlay-library.by/,"Брестская обл.,г. Барановичи,ул. Ленина, д.53",53.13297,26.03272,,,,,0
194,Барановичское отделение Белорусской железной дороги,https://baranovichi.rw.by/,"Брестская обл.,г. Барановичи,ул. Фроленкова, д.54",53.1338,26.04013,,,,,0
195,ОАО «Барановичский автоагрегатный завод»,http://baaz.by/,"Брестская обл.,г. Барановичи,ул. Гагарина, д.62",53.12142,26.01907,,,,,0
196,ОАО «Барановичский завод автоматических линий»,http://www.bzal.by/ru/,"Брестская обл.,г. Барановичи,ул. Королика, д.8",53.16122,26.01821,,,,,0
197,ОАО «Барановичский завод станкопринадлежностей»,http://bzsp.by/,"Брестская обл.,г. Барановичи,ул. Пролетарская, д.40",53.14695,26.01464,,,,,0
198,ООО «Барановичский комбинат пищевых продуктов и концентратов»,http://bkpp.brest.by/,"Брестская обл.,г. Барановичи,ул. Чурилина, д.15",53.11776,26.04563,,,,,0
199,ОАО «Барановичский комбинат хлебопродуктов»,https://gaspadar.by/,"Брестская обл.,г. Барановичи,ул. 50 лет БССР, д.21",53.12112,25.98983,,,,,0
200,ОАО «Барановичский молочный комбинат»,https://www.ranitsamilk.by/,"Брестская обл.,г. Барановичи,ул. 50 лет БССР, д.51",53.11533,25.99494,,,,,0
201,ОАО «Барановичское производственное хлопчатобумажное объединение»,http://www.blakit.by/,"Брестская обл.,г. Барановичи,ул. Фабричная, д.7",53.15033,26.04773,,,,,0
202,ОАО «Грузовой автомобильный парк № 4» г.Барановичи,http://www.gap4.by/,"Брестская обл.,г. Барановичи,ул. Тельмана, д.100",53.13129,26.06841,,,,,0
203,ОАО «Строительный трест № 25»,http://st25.by/,"Брестская обл.,г. Барановичи,ул. Комсомольская, д.26",53.12869,26.004,,,,,0
204,ОАО «Торгмаш»,http://beltorgmash.com/,"Брестская обл.,г. Барановичи,ул. Чернышевского, д.61",53.1217,26.00663,,,,,0
205,УП «Барановичское ПМС»,,"Брестская обл.,Барановичский р-н,Городищенский с/с,гп Городище,пер. Крайний, д.3",53.32347,26.01576,,,,,0
206,Филиал ДСУ-22,http://dst4brest.by/filialy/dsu-22/,"Брестская обл., г. Барановичи, ул. Вильчковского, 180",53.13355,25.95721,,,,,0
207,филиал «СМП-760»,,"Брестская обл.,г. Барановичи,ул. Брестская, д.230",53.12109,25.982,,,,,0
208,филиал «СУ-145» ОАО «Строительный трест № 25»,,"Брестская обл.,г. Барановичи,ул. Бадака, д.19",53.11455,25.95365,,,,,0
209,филиал «СУ-213» ОАО «Строительный трест № 25»,,"Брестская обл.,г. Барановичи,ул. Комсомольская, д.26",53.12869,26.004,,,,,0
210,филиал «УПТК» ОАО «Строительный трест № 25»,,"Брестская обл.,г. Барановичи,ул. Комсомольская, д.26",53.12869,26.004,,,,,0
211,Барановичское городское жилищно-коммунальное хозяйство,http://www.barjkh.by/,"Брестская обл.,г. Барановичи,ул. Советская, д.59",53.1345,26.01509,,,,,0
212,Барановичское КУПП «Водоканал»,http://www.veda.by/,"Брестская обл.,г. Барановичи,ул. Комсомольская, д.55",53.12688,26.00018,,,,,0
213,Государственное предприятие «Барановичигортранс»,,"Брестская обл.,г. Барановичи,ул. Ленина, д.71, каб. 306,308",53.13265,26.03408,,,,,0
214,Единый расчетно-справочный центр г.Барановичи,,"Брестская обл.,г. Барановичи,ул. Пионерская, д.87-3",53.12897,26.00111,,,,,0
215,Жилищное ремонтно­эксплуатационное управление г.Барановичи,http://jreubar.by/,"Брестская обл.,г. Барановичи,ул. Советская, д.59",53.1345,26.01509,,,,,0
216,ОАО «Автобусный парк г. Барановичи»,http://barautopark.by/,"Брестская обл.,г. Барановичи,ул. Тельмана, д.102-2",53.13011,26.07238,,,,,0
217,филиал «Барановичские тепловые сети» РУП «Брестэнерго»,https://www.brestenergo.by/%D0%91%D0%B0%D1%80%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%D1%81%D0%BA%D0%B8%D0%B5_%D1%82%D0%B5%D0%BF%D0%BB%D0%BE%D0%B2%D1%8B%D0%B5_%D1%81%D0%B5%D1%82%D0%B8,"Брестская обл.,г. Барановичи,пр. Советский, д.41",53.14349,26.0096,,,,,0
218,филиал «Барановичские электрические сети» РУП «Брестэнерго»,https://www.brestenergo.by/%D0%91%D0%B0%D1%80%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%D1%81%D0%BA%D0%B8%D0%B5_%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D1%81%D0%B5%D1%82%D0%B8,"Брестская обл.,г. Барановичи,ул. Пролетарская, д.175",53.1521,26.02512,,,,,0
219,Барановичский зональный центр гигиены и эпидемиологии,http://gigienabar.by/,"Брестская обл.,г. Барановичи,ул. 50 лет ВЛКСМ, д.9",53.11405,26.0284,,,,,0
220,ГУО «Великолукская базовая школа»,http://velluki.baranovichi.edu.by/,"Брестская обл.,Барановичский р-н,Великолукский с/с,д. Великие Луки,ул. Советская, д.24",53.01,26.04643,,,,,0
221,ГУО «Вольновская средняя школа»,http://volno.baranovichi.edu.by/,"Брестская обл.,Барановичский р-н,Вольновский с/с,д. Вольно,ул. Советская, д.16а",53.30207,26.22086,,,,,0
222,ГУО «Жемчужненская средняя школа»,http://zhemch.baranovichi.edu.by/ru/main.aspx,"Брестская обл.,Барановичский р-н,Жемчужненский с/с,аг. Жемчужный,ул. Центральная, д.7",53.13748,25.8775,,,,,0
223,ГУО «Крошинская средняя школа»,http://kroschin.baranovichi.edu.by/,"Брестская обл.,Барановичский р-н,Крошинский с/с,аг. Крошин,ул. Мацковского, д.42",53.19737,26.14533,,,,,0
224,ГУО «Лавриновичская детский сад – средняя школа»,http://lavrin.baranovichi.edu.by/,"Брестская обл.,Барановичский р-н,Крошинский с/с,д. Лавриновичи,ул. Несвижская, д.35",53.15084,26.13112,,,,,0
