id,parent_id,code,type,name,description,location,latitude,longitude
5455,10000,99,1,ОИК 99,каб.436,"г.Минск, пр.Дзержинского, 10",53.8942681,27.5300215
5456,5455,99/1,2,Участок для голосования №273,"ГУО ""Гимназия №10 г.Минска""","г.Минск, ул.Голубева, 29",53.8662,27.4631
5457,5455,99/2,2,Участок для голосования №274,"ГУО ""Средняя школа №160 г.Минска""","г.Минск, ул.Рафиева, 19",53.8685,27.4596
5458,5455,99/3,2,Участок для голосования №275,"ГУО ""Средняя школа №154 г.Минска""","г.Минск, ул.Голубева, 31",53.8678,27.4606
5459,5455,99/4,2,Участок для голосования №276,"ГУО ""Средняя школа №154 г.Минска""","г.Минск, ул.Голубева, 31",53.8678,27.4606
5460,5455,99/5,2,Участок для голосования №277,"ГУО ""Гимназия №146 г.Минска""","г.Минск, пр.Газеты ""Правда"" 48",53.8621,27.4725
5461,5455,99/6,2,Участок для голосования №278,"ГУО ""Гимназия №146 г.Минска""","г.Минск, пр.Газеты ""Правда"" 48",53.8621,27.4725
5462,5455,99/7,2,Участок для голосования №279,"ГУО ""Гимназия №146 г.Минска""","г.Минск, пр.Газеты ""Правда"" 48",53.8621,27.4725
5463,5455,99/8,2,Участок для голосования №280,"ГУО ""Средняя школа №155 г.Минска""","г.Минск, пр.Газеты ""Правда""52",53.8604,27.472
5464,5455,99/9,2,Участок для голосования №281,"ГУО ""Средняя школа №155 г.Минска""","г.Минск, пр.Газеты ""Правда"" 52",53.8604,27.472
5465,5455,99/10,2,Участок для голосования №282,"ГУО ""Средняя школа №155 г.Минска""","г.Минск, пр.Газеты ""Правда"" 52",53.8604,27.472
5466,5455,99/11,2,Участок для голосования №283,"ГУ ""Минский научно-практический центр хирургии трансплантологии и гематологии""","г.Минск, ул.Семашко, 8",53.8598,27.4955
5467,5455,99/12,2,Участок для голосования №284,"Общежитие №6 УО ""Белорусский государственный медицинский университет""","г.Минск, пр.Дзержинского, 83/7",53.8617,27.485
5468,5455,99/13,2,Участок для голосования №285,Общежитие №11 Белорусского государственного университета,"г.Минск, пр.Дзержинского, 87",53.86,27.4838
5469,5455,99/14,2,Участок для голосования №286,"Общежитие №1 УО ""Минский государственный лингвистический университет""","г.Минск, ул.Чюрлениса, 5",53.8576,27.4844
5470,5455,99/15,2,Участок для голосования №287,"Общежитие №8 УО ""Белорусский государственный педагогический университет им.М.Танка""","г.Минск, ул.Чюрлениса, 3",53.858,27.4832
5471,5455,99/16,2,Участок для голосования №288,"Общежитие №9 УО ""Белорусский государственный экономический университет""","г.Минск, ул.Чюрлениса, 1",53.8586,27.4807
5472,5455,99/17,2,Участок для голосования №289,"ГУО ""Средняя школа №9 г.Минска""","г.Минск, ул.Ежи Гедройца, 20",53.8513,27.4836
5473,5455,99/18,2,Участок для голосования №290,"ГУО ""Средняя школа №9 г.Минска""","г.Минск, ул.Ежи Гедройца, 20",53.8513,27.4836
5474,5455,99/19,2,Участок для голосования №291,"ГУ ""Территориальный центр социального обслуживания населения Московского района г.Минска""","г.Минск, ул.Наполеона Орды, 47а",53.8499,27.4867
5475,5455,99/20,2,Участок для голосования №292,"ГУ ""Территориальный центр социального обслуживания населения Московского района г.Минска""","г.Минск, ул.Наполеона Орды, 47а",53.8499,27.4867
5476,5455,99/21,2,Участок для голосования №293,"ГУО ""Средняя школа №25 г.Минска""","г.Минск, ул.Я.Чечота, 20",53.8457,27.4802
5477,5455,99/22,2,Участок для голосования №294,"ГУО ""Средняя школа №25 г.Минска""","г.Минск, ул.Я.Чечота, 20",53.8457,27.4802
5478,5455,99/23,2,Участок для голосования №295,"ГУО ""Средняя школа №204 г.Минска""","г.Минск, ул.Я.Чечота, 18",53.848,27.4843
5479,5455,99/24,2,Участок для голосования №296,Общежитие №10 Белорусского государственного университета,"г.Минск, ул.Курчатова, 8",53.8387,27.4714
5480,5455,99/25,2,Участок для голосования №297,"ГУО ""Средняя школа №161 г.Минска""","г.Минск, ул.Слободская,169",53.8469,27.4657
5481,5455,99/26,2,Участок для голосования №298,"ГУО ""Средняя школа №161 г.Минска""","г.Минск, ул.Слободская, 169",53.8469,27.4657
5482,5455,99/27,2,Участок для голосования №299,"ГУО ""Гимназия №192 г.Минска""","г.Минск, ул.Космонавтов, 13 к.2",53.8525,27.4673
5483,5455,99/28,2,Участок для голосования №300,"ГУО ""Гимназия №192 г.Минска""","г.Минск, ул.Космонавтов, 13 к.2",53.8525,27.4673
5484,5455,99/29,2,Участок для голосования №301,"ГУО ""Гимназия №174 г.Минска""","г.Минск, ул.Космонавтов, 15 к.2",53.8522,27.4656
5485,5455,99/30,2,Участок для голосования №302,"ГУО ""Гимназия №174 г.Минска""","г.Минск, ул.Космонавтов, 15 к.2",53.8522,27.4656
5486,5455,99/31,2,Участок для голосования №303,"ГУО ""Гимназия №192 г.Минска""","г.Минск, ул.Космонавтов, 13 к.2",53.8525,27.4673
5487,5455,99/32,2,Участок для голосования №304,"ГУО ""Средняя школа №218 г.Минска""","г.Минск, ул.Есенина, 13",53.8475,27.4611
5488,5455,99/33,2,Участок для голосования №305,"ГУО ""Средняя школа №218 г.Минска""","г.Минск, ул.Есенина, 13",53.8475,27.4611
5489,5455,99/34,2,Участок для голосования №306,"ГУО ""Средняя школа №218 г.Минска""","г.Минск, ул.Есенина, 13",53.8475,27.4611
5490,10000,100,1,ОИК 100,каб.441,"г.Минск, пр.Дзержинского, 10",53.8942681,27.5300215
5491,5490,100/1,2,Участок для голосования №307,"ГУО ""Средняя школа №219 г.Минска""","г.Минск, ул.Слободская, 99",53.8496,27.4477
